target,regressor,total_pnl,mse,score
17,5,86.92486255913668,9.292523320604942e-05,-0.6314483428119125
17,6,-192.39532026045396,9.735098542375813e-05,-1.5720385452895287
17,7,-11.173044146705207,9.529107608777494e-05,-0.9628694531228711
17,8,-173.27862140103286,9.6893994457787e-05,-1.5079671716552219
17,9,201.68363863571238,9.215538659568986e-05,-0.24223675808267142
17,10,-30.82788291160807,9.595393739140531e-05,-1.0291313822402675
17,11,-267.55119415627286,9.610700173243933e-05,-1.8234994517574454
17,12,-129.32353959740726,9.472135691409138e-05,-1.360479190270924
17,13,-2.436374228176035,9.450772868534101e-05,-0.9334005813439034
17,14,-167.66261602065185,9.54371025510291e-05,-1.4891361712550755
17,15,-217.5975109793261,9.712214593963292e-05,-1.6564381014796106
17,16,-228.09320571780552,9.745042363581505e-05,-1.6915643217047007
17,18,10.659265440193549,9.263266374757718e-05,-0.8892114132178527
17,19,-363.198270594163,9.680248996797356e-05,-2.1425249370336985
17,20,-32.38090280776517,9.575138415693682e-05,-1.0343650367534725
17,21,-463.8825330945609,9.642415498053173e-05,-2.477138940878261
17,22,-53.24432582213845,9.54299747548257e-05,-1.1046459810083242
17,23,-382.0699040625334,9.766770959162148e-05,-2.2053379459876403
17,24,-184.06917700659892,9.768333204463725e-05,-1.5441381716791893
17,25,-359.7792367602951,9.824429646114105e-05,-2.1311402289739334
17,26,-163.69800882031728,9.523749272554653e-05,-1.4758401577262137
17,27,-7.497397078145278,9.509754394636727e-05,-0.9504725951038008
17,28,-44.030584207196554,9.507127738297081e-05,-1.0736149237453643
17,29,-227.61245531191753,9.546475599904802e-05,-1.6899556744670914
17,30,-239.85328110368908,9.787605063573914e-05,-1.7309061534649754
17,31,-151.4963690736007,9.744428036100311e-05,-1.434907807174529
17,32,-314.3745541004199,9.452155062570684e-05,-1.9798158452660974
17,33,6.08842330570902,9.540113696034304e-05,-0.9046373771505053
17,34,-55.23283582732074,9.537744444703177e-05,-1.1113417485276988
17,35,-197.43120728650865,9.446304452114368e-05,-1.5889093901542763
17,36,-283.651343944559,9.56886100892185e-05,-1.8772788099565156
17,37,-96.48076878547933,9.619036544634044e-05,-1.2501244468553827
17,38,145.81533292428418,9.167153498838527e-05,-0.4319210226948965
17,39,-235.17710087753846,9.674315281329599e-05,-1.7152646050214515
17,40,-200.7560163961864,9.511426374700434e-05,-1.600046222222685
17,41,-122.11330758987609,9.441681755832338e-05,-1.3362633782786144
17,42,-233.75375782236188,9.67978592168711e-05,-1.7105030776630559
17,43,-302.8499253699788,9.571911563673425e-05,-1.9413665328204428
17,44,-197.5498774595714,9.628600699082526e-05,-1.589306912735128
17,45,-185.36624093966066,9.542930179134797e-05,-1.5484851041705503
17,46,-190.22302508624688,9.730785941329462e-05,-1.564760135677675
17,47,-313.32705361851566,9.711326134452041e-05,-1.9763217676016736
17,48,-285.9973907535448,9.744459496436309e-05,-1.8851126755960768
17,49,-100.09652938603321,9.662687129220678e-05,-1.2622801604372915
18,0,-640.718988057744,0.0001158560943671854,-3.1670630140276814
18,1,-384.98830142530335,0.00011511702124869423,-2.319157509265514
18,2,-438.3931696806894,0.00011494531014269511,-2.4968294639420465
18,3,-466.3905454755568,0.00011490449968960951,-2.589847433618318
18,4,-354.3375013799114,0.00011525327863970776,-2.2170436247263723
18,5,-321.58147284088227,0.00011405330442662032,-2.107801855151881
18,6,-310.1175149438167,0.00011493805268062075,-2.0695415641546178
18,7,-214.7161757100502,0.00011299759861420798,-1.7505863891011955
18,8,-194.08380372911938,0.00011312012504187376,-1.6814751915769834
18,9,-411.39170631521995,0.00011426626709032801,-2.407038042607595
18,10,-237.29458359978258,0.00011416510787276656,-1.8261627688973898
18,11,-364.5406366115268,0.00011445304269186949,-2.2510471063196196
18,12,-180.5419158971439,0.00011548720220659435,-1.6360893254139257
18,13,-414.6286641675391,0.00011486996925701073,-2.417806566729896
18,14,-411.5287167631491,0.0001141390601136509,-2.4074938645088375
18,15,-507.9655924756519,0.00011432239629549866,-2.7278148934308764
18,16,-319.8430773292115,0.00011585780969643375,-2.102000989602936
18,17,-436.62268015269115,0.0001154091176650171,-2.4909443004938447
18,19,-315.206848776558,0.00011514093928477458,-2.086528699840626
18,20,-630.3233740482787,0.00011729150551825073,-3.1327382629411593
18,21,-416.7418761938935,0.0001131207360785317,-2.424836053412478
18,22,-75.70702893063029,0.00011442254736533251,-1.2840551696952123
18,23,-163.40366050942572,0.0001130731045051264,-1.5786214339983784
18,24,-424.099940543931,0.00011936472851581318,-2.4493084077088856
18,25,-486.51418285978696,0.00011717308631280706,-2.656652072909916
18,26,-420.0057680138343,0.00011492667250123649,-2.4356922446652822
18,27,-208.1022564797608,0.0001135052933612123,-1.7284371526952074
18,28,-342.54850601097166,0.00011553305551343985,-2.17774076241378
18,29,-334.03643764459184,0.00011519353697528556,-2.1493532159304807
18,30,-246.08699932261914,0.00011365703163135688,-1.8555784052788717
18,31,-295.1093728991311,0.000115847393026601,-2.0194309649574196
18,32,-121.17877664063528,0.00011354190557371626,-1.4368962309080386
18,33,-295.21773748017813,0.00011373617703574217,-2.019792871391192
18,34,-398.1873540984309,0.00011410155121325329,-2.363098575754866
18,35,-356.2320080739212,0.00011441501721852855,-2.223358219247392
18,36,-323.86973313943963,0.00011630751994591046,-2.1154370628692627
18,37,-334.97185562345385,0.00011641541433728615,-2.1524732022464077
18,38,-155.10256478867018,0.00011605270867350124,-1.5507747105632863
18,39,-275.2772557167569,0.00011431258566843688,-1.953175737399092
18,40,-466.09300533648207,0.00011620369197412717,-2.588859348983531
18,41,-546.6798410167743,0.000117434198495084,-2.8561153507898904
18,42,-426.40412888381286,0.00011505169523700968,-2.4569707290584244
18,43,-245.69154070875408,0.00011555550956913438,-1.8542555527915343
18,44,-123.94884665087105,0.00011441382603603976,-1.4461997719126065
18,45,-457.4765455377998,0.0001149359030167047,-2.560241158721841
18,46,-410.2093459753213,0.00011683640105950457,-2.403104345907236
18,47,-296.2514316984439,0.00011371148261549413,-2.023245047088525
18,48,-307.7381450101258,0.00011447299252217222,-2.061598747980187
18,49,-479.96614751053437,0.00011575618424856438,-2.6349194373564266
19,0,-180.80632099684286,2.9216940163007314e-05,-1.1287073077123124
19,1,-201.93255698373721,2.9351217188909612e-05,-1.1994075766202157
19,2,-257.0172700656637,2.888550470915531e-05,-1.38329804035115
19,3,-421.5131327667445,2.9032033975989888e-05,-1.9284861217759075
19,4,-205.50799055517265,2.8758156555351987e-05,-1.2113634504987103
19,5,-217.03457035395897,2.8621350665058347e-05,-1.2498883073753198
19,6,-12.875481339758988,2.901063372213258e-05,-0.5632879294918686
19,7,-280.55241814918185,2.91768675359566e-05,-1.4616651599412163
19,8,-168.97792187181332,2.9918777441701752e-05,-1.0890807601325752
19,9,-186.6603148954393,2.878020666641469e-05,-1.1483077158548154
19,10,-178.30532898056393,2.8805789152246167e-05,-1.1203312031369739
19,11,-274.4827774030329,2.956023964983738e-05,-1.4414660644206512
19,12,-257.05172863749766,2.8881982792304807e-05,-1.3834128682524611
19,13,-132.9424676916123,2.843843814069966e-05,-0.968171653771916
19,14,-135.55031005426355,2.895798676811918e-05,-0.976931101655924
19,15,-263.0129153637765,2.88865224318207e-05,-1.403273724402828
19,16,-297.4149779951543,2.8860250515037247e-05,-1.5177397207346779
19,17,-265.41856213744126,2.9106033121115746e-05,-1.4112864178934386
19,18,-204.1517840901811,2.9451214460910222e-05,-1.2068287638841313
19,20,0.7668747251455317,2.8295429173982783e-05,-0.5170858024698435
19,21,-142.94906456582171,2.8665538359882045e-05,-1.001774697093749
19,22,-200.53606510537068,2.895622325223118e-05,-1.1947371045018633
19,23,-156.95824081061792,2.897785983616752e-05,-1.0487824740274947
19,24,-122.80633221089245,2.8530162641338524e-05,-0.934111585990191
19,25,-247.4726528568855,2.9976453652825102e-05,-1.35148214094229
19,26,-293.39149953584956,2.9133810974783008e-05,-1.504365733007373
19,27,-118.64564337167243,2.845426405024182e-05,-0.9201241652176984
19,28,-198.83308713121883,2.896227136874692e-05,-1.1890410403064546
19,29,-155.3628879365435,2.894592561831547e-05,-1.0434314048659075
19,30,-227.8513430542827,2.8713397952884693e-05,-1.2860146636199663
19,31,-170.47140339128612,2.878617513883167e-05,-1.094085766517566
19,32,-54.36481479281824,2.846696545942172e-05,-0.7035493334399923
19,33,-218.8879037368557,2.9650475893433156e-05,-1.256079953022313
19,34,-218.10805637127962,2.8609131886335532e-05,-1.2534747170877247
19,35,-11.70261789947298,2.9039393244415026e-05,-0.5593174276141593
19,36,-161.58435856798357,2.8929750806781103e-05,-1.0642961101714368
19,37,-242.18213019103476,2.8783846004677803e-05,-1.3338382665226356
19,38,-178.4122951390004,2.8652228009016273e-05,-1.1206894725082948
19,39,-196.43614292327854,2.912949432511209e-05,-1.1810227594541876
19,40,-104.79097128509883,2.8721872678011565e-05,-0.8735205351956058
19,41,-139.24642916193443,2.881499198310648e-05,-0.9893434351194442
19,42,-104.38485602295032,2.8947622684344787e-05,-0.87215384046439
19,43,-183.64476381487114,2.8720851088223676e-05,-1.1382119376266098
19,44,-182.84341251790792,2.904892364736456e-05,-1.1355287595782744
19,45,-213.11260584120757,2.8807394671209458e-05,-1.2367832963306595
19,46,-329.58891645671656,2.8888402157905056e-05,-1.624557889271396
19,47,-101.37871933357277,2.8233846541282557e-05,-0.8620362177278842
19,48,-215.08162566968448,2.9042549313929742e-05,-1.243363074749741
19,49,-136.98216571793782,2.8885026329927126e-05,-0.981739919196784
20,0,-44.32044410232167,2.3487556259924767e-05,-0.6249484169007398
20,1,-83.3824731938671,2.390310228006058e-05,-0.7568148871568685
20,2,-218.01899509327566,2.4217543456402058e-05,-1.2085612374904777
20,3,-136.51795431921622,2.37587126604801e-05,-0.9356114493001595
20,4,-147.3849648592973,2.4137706306674476e-05,-0.972095990936507
20,5,-239.1208159049265,2.4207739116699024e-05,-1.2789761279080114
20,6,-76.82647711216313,2.4181169037949075e-05,-0.734708260309739
20,7,-207.91353632688808,2.4316618253729413e-05,-1.1748028929416516
20,8,-148.21214753093838,2.4072051815283627e-05,-0.9748720060744889
20,9,-119.45626022015364,2.349605204390006e-05,-0.8782728865715828
20,10,-62.52086396885221,2.4267595776613275e-05,-0.6864348161738749
20,11,-0.8063220870159453,2.30027332029387e-05,-0.4776251401231325
20,12,-44.94868755439269,2.407515883757949e-05,-0.6270721201100711
20,13,-135.97971339315765,2.370556491164748e-05,-0.933803653154883
20,14,-238.43155102255784,2.438502275254435e-05,-1.276677780039814
20,15,-71.87473962832405,2.4170146278528387e-05,-0.7180044019511692
20,16,-197.41892910405252,2.4394430473702586e-05,-1.1397190005861586
20,17,-119.42629546575665,2.3698870791541138e-05,-0.8781721247894201
20,18,-126.72169778551128,2.4049486942470314e-05,-0.9026979512202751
20,19,-142.3289636280742,2.4155538155650795e-05,-0.9551246040670367
20,21,-129.56026076172026,2.4053011340996852e-05,-0.912237294629046
20,22,-117.83953688421474,2.381780172964089e-05,-0.8728360659572694
20,23,-74.33167831524068,2.3746428390789736e-05,-0.7262931994859168
20,24,-95.20054550673572,2.3967897874510757e-05,-0.7966393995334149
20,25,-166.07959594384803,2.3798010185196614e-05,-1.0347955628491476
20,26,-124.18651891519437,2.4186352831637894e-05,-0.8941765608593428
20,27,-180.22123629264482,2.408300590801594e-05,-1.0821701806114974
20,28,-119.60624970315686,2.433324584984187e-05,-0.8787772495304006
20,29,-138.98997933187093,2.394400090264509e-05,-0.9439133913491515
20,30,-151.9717859393626,2.3934390479756583e-05,-0.9874872742099803
20,31,-92.15287272097015,2.3922870512135956e-05,-0.7863725186612328
20,32,-130.9760694059745,2.434659058266301e-05,-0.9169945849866015
20,33,-83.74717867484162,2.3971958501151897e-05,-0.7580443647416474
20,34,-76.17226924275823,2.3735713295752825e-05,-0.7325017323124488
20,35,-152.78632110360806,2.4573358974750865e-05,-0.9902199646258807
20,36,-212.87511231621195,2.4188023566240186e-05,-1.1913805761561904
20,37,-154.12502298168928,2.4652653062576612e-05,-0.994710846180455
20,38,-159.79014526366498,2.4136615402049372e-05,-1.013710692545847
20,39,-133.79580957264895,2.426100841589043e-05,-0.9264678485827611
20,40,-166.2218385872188,2.41534396376339e-05,-1.0352723118174398
20,41,11.301781611561335,2.3150712387409886e-05,-0.4365508774237734
20,42,-143.9260097162764,2.425146268018083e-05,-0.9604860308213066
20,43,-153.8423129256124,2.4271688449176785e-05,-0.9937624869729891
20,44,-149.2775307314374,2.412636949576025e-05,-0.9784471815916963
20,45,-75.01158746112424,2.4335932736571624e-05,-0.7285867075913632
20,46,-134.97466500559767,2.4546124253730994e-05,-0.9304278023730629
20,47,-10.721328566321905,2.3298423173456925e-05,-0.5112335935682776
20,48,-82.51788637620936,2.4146023698058793e-05,-0.7539001079201189
20,49,-54.054359216436325,2.367928719809989e-05,-0.6578422431392712
21,0,-116.92292810460764,7.41937945525786e-05,-1.2304945458261964
21,1,-120.19285396834293,7.477892196895426e-05,-1.2414808254392893
21,2,-265.1956836063304,7.357917463607118e-05,-1.7272158389469376
21,3,-146.50437808201627,7.337171033745276e-05,-1.3298298566886924
21,4,12.72399822041561,7.316479538489835e-05,-0.7937481632672347
21,5,-73.53108884516418,7.452364717772109e-05,-1.0845707971035736
21,6,-98.49337469128955,7.423175130223486e-05,-1.1685481579309647
21,7,-106.88854158506373,7.403141856501218e-05,-1.1967720970559332
21,8,-302.5330517429476,7.476931446961422e-05,-1.8518315283027187
21,9,-67.20218369378686,7.358781724957541e-05,-1.0632659692446433
21,10,-158.50199118664477,7.454639422424177e-05,-1.3700846568806053
21,11,-235.803676437761,7.413474354952541e-05,-1.628986065451552
21,12,-189.5180800912666,7.354592367848739e-05,-1.4740612726776186
21,13,-24.714990403470704,7.30312324904342e-05,-0.9201028239633693
21,14,-97.80241919455544,7.272324683976842e-05,-1.166224793973113
21,15,-213.70727545488302,7.360751891806734e-05,-1.5550620556235235
21,16,-81.53146336300738,7.48403484573415e-05,-1.1114945375972272
21,17,-159.36731575230635,7.374359386407712e-05,-1.3729872756692836
21,18,-106.9846263452573,7.409297216564832e-05,-1.1970950721847744
21,19,-288.74540784433015,7.490988873152408e-05,-1.805836354574037
21,20,-267.53332605536366,7.37834393651345e-05,-1.7350233779045037
21,22,-146.00070733549938,7.33266364837153e-05,-1.3281395004915793
21,23,-127.90504098079448,7.391469666141538e-05,-1.267386500329123
21,24,-103.6132211382131,7.416753688293969e-05,-1.18576183545865
21,25,-289.85456579000237,7.538452606252943e-05,-1.8095374221725928
21,26,-55.4550931392568,7.391441092036151e-05,-1.0237077582477752
21,27,-41.08055843151496,7.341321550681524e-05,-0.9752763786754152
21,28,-92.04484732886944,7.397240132044239e-05,-1.1468622454625863
21,29,-371.6339474533982,7.610007050153647e-05,-2.081962558340181
21,30,-181.69629792359814,7.39714729488124e-05,-1.4478521527860102
21,31,-151.88306070474212,7.379475969832078e-05,-1.3478789872545627
21,32,-388.866714753249,7.443706148552711e-05,-2.1392529532707223
21,33,6.704662583352607,7.305314746627937e-05,-0.8140758820169878
21,34,-94.19322803374321,7.3707382392316e-05,-1.1540877091683501
21,35,-76.84650739568963,7.299806509768254e-05,-1.095729253001867
21,36,-6.148982205563408,7.386955049867195e-05,-0.85746715454612
21,37,-241.32563669081787,7.527820962166845e-05,-1.6474496479241245
21,38,-152.82700062328666,7.32260664860232e-05,-1.351046145414021
21,39,-95.1588013213079,7.364838374369848e-05,-1.1573349364890428
21,40,-334.3686903341043,7.48952376733433e-05,-1.9579361146006828
21,41,-302.13008861549315,7.652492635303673e-05,-1.8504876194163988
21,42,-4.157611389497047,7.440301409998743e-05,-0.8507461551298289
21,43,-99.87580327217833,7.302064994216784e-05,-1.1731964336018135
21,44,-287.4574787775697,7.375942677529609e-05,-1.8015385504107777
21,45,-422.4898293048579,7.481233528601881e-05,-2.25091656981227
21,46,-105.59353319005483,7.39590289406367e-05,-1.1924189911677727
21,47,-56.831584697025505,7.272093824841556e-05,-1.0283440406423077
21,48,-158.60438087697742,7.338544377496612e-05,-1.37042811503653
21,49,-35.520714198393975,7.35513049532079e-05,-0.9565364172109345
22,0,-164.28726997348593,0.00018520612029001296,-1.8647648779235215
22,1,-316.50381092393536,0.00018673490754003897,-2.3743653851267257
22,2,-343.5856961428643,0.00018411204555715535,-2.4648233923255924
22,3,-503.34667813996845,0.000188812006424586,-2.997164717038606
22,4,-235.7787339981077,0.000183564536290256,-2.104356291420045
22,5,-199.01327449911105,0.0001818942501373616,-1.9811978854338061
22,6,-353.7465840599914,0.00018762114649554452,-2.4987461718966086
22,7,-358.44629079266554,0.00018488466573233123,-2.514433439988556
22,8,-288.5363581519057,0.00018328895595013623,-2.2808832564611663
22,9,-353.78955019431066,0.0001853184085990595,-2.4988895982385477
22,10,-156.71598157641853,0.00018607743970473152,-1.839365335684823
22,11,-185.45156399333155,0.00018473780299798885,-1.9357390583668332
22,12,-296.38204251156776,0.0001849759350284635,-2.3071144964046852
22,13,-170.3670441694838,0.00018407467746794402,-1.885157251904938
22,14,-419.0178536038575,0.00018605289840441334,-2.716446421465725
22,15,-239.19669745034938,0.0001844589317465097,-2.115800031195296
22,16,-524.143960338141,0.00018345052120155556,-3.0663010679790994
22,17,-512.6214094463887,0.00018789238149915109,-3.028001323381473
22,18,-58.964043034485954,0.00018308118197464366,-1.5109937082354326
22,19,-292.70940107844825,0.00018990565087414682,-2.294836055235018
22,20,-316.67727187159517,0.00018759563691718307,-2.374944974276427
22,21,-166.56488056361445,0.00018383328215493044,-1.8724046590104635
22,23,-429.1948861628214,0.00018809304024892435,-2.7503569111357713
22,24,-406.7872676833043,0.000185894502697347,-2.675681535646615
22,25,-337.6866248178326,0.00018583364838883443,-2.445124885857446
22,26,-352.7741816240183,0.0001849081656380014,-2.495500128182111
22,27,31.363214418705574,0.00018089385383880446,-1.2068344277426666
22,28,-297.31650620495645,0.00018565467278668926,-2.3102384273665355
22,29,-380.2376786080621,0.00018591866269443384,-2.587146597441788
22,30,2.408054151711756,0.0001797878956128185,-1.3044115625034072
22,31,-412.2721617001471,0.00018393921188638622,-2.6939644380873045
22,32,-269.92378577626,0.00018314561100114907,-2.218632884068172
22,33,-196.4762648385797,0.00018588756886162881,-1.9726950332126412
22,34,-380.6575035753581,0.00018465466359183857,-2.5885470610431134
22,35,-349.533667853064,0.00018398500251179137,-2.4846821578302727
22,36,-509.62746676741097,0.0001860614181110718,-3.0180478856981936
22,37,-493.39190807773747,0.0001868511969557996,-2.9640588118442386
22,38,-434.45434749443245,0.00018243512367805917,-2.7678782484301427
22,39,-39.95092690541229,0.00018195405211318048,-1.4470289936404293
22,40,-45.97038204981925,0.00018660675235010387,-1.4672832506407922
22,41,-482.4775357359068,0.00018591163114080387,-2.927751744188396
22,42,-491.0770062960676,0.00018592555121759577,-2.956359067604223
22,43,-428.8905287696616,0.00018494375627859476,-2.749342903621221
22,44,-405.20079590806404,0.0001855465080749225,-2.670392834771543
22,45,-358.26858658128845,0.0001855755912845768,-2.5138403112704353
22,46,-453.5358284699805,0.00018561074915999457,-2.8314261024722542
22,47,-249.15617830475597,0.00018417354007580562,-2.1491398172596465
22,48,-338.12973835884566,0.0001861626057149706,-2.446604659198333
22,49,-507.11600350970076,0.00018512249327052007,-3.009697862646818
23,0,-107.08877158607982,9.603934695998062e-05,-1.3147253730883663
23,1,-81.63586243324909,9.595758245023185e-05,-1.2291489941059752
23,2,-213.00016826382281,9.689243508983044e-05,-1.6699948597791667
23,3,-67.2305841309911,9.436689687815751e-05,-1.1806824950114398
23,4,30.550326946255122,9.407840565465409e-05,-0.851051093510443
23,5,-191.0837037207166,9.500528325392984e-05,-1.5965867076768179
23,6,-177.14864550419034,9.53552774459706e-05,-1.5498824440611347
23,7,-152.6837695611866,9.436615186862085e-05,-1.467831437617361
23,8,-186.48501981762038,9.550604792342994e-05,-1.5811764469612957
23,9,-156.448208156176,9.45630179770024e-05,-1.4804613124834707
23,10,12.755608889419811,9.529970493504625e-05,-0.9111234533726861
23,11,-81.06065567815347,9.434285105733258e-05,-1.2272141825993081
23,12,-38.5383716775337,9.350784974810203e-05,-1.0840746951840625
23,13,-120.90974673308929,9.43508327596096e-05,-1.3611615007686562
23,14,-227.4824599682877,9.566634164020976e-05,-1.7184715195965938
23,15,-126.45245671341834,9.50030623285874e-05,-1.3797777386502408
23,16,-240.7013989887362,9.557402421054141e-05,-1.7626977488683109
23,17,-230.82099858514763,9.560371707956921e-05,-1.7296431198770215
23,18,-123.23710063802676,9.549720706693097e-05,-1.3689787992670692
23,19,-258.32300073160724,9.567618252484554e-05,-1.8216217652888769
23,20,-68.60296496654878,9.561372173567369e-05,-1.1853009197729245
23,21,-34.306518175535786,9.536327398110416e-05,-1.0698176527725916
23,22,-170.22997018446713,9.431677972250519e-05,-1.526685545331016
23,24,-121.95988401880834,9.426713682933001e-05,-1.3646888631441567
23,25,-235.02523176304211,9.474906361863714e-05,-1.743709683557237
23,26,-193.6595021182683,9.580677345250835e-05,-1.6052171585180095
23,27,-160.15305099230537,9.51240436480079e-05,-1.492889609978052
23,28,-246.9534559971353,9.70903767450652e-05,-1.7836078944958096
23,29,-180.76172683292535,9.557756842281614e-05,-1.5619941217705837
23,30,-72.4141355654406,9.462282347472584e-05,-1.198125352093457
23,31,-280.4325856580411,9.62840399017426e-05,-1.895501047231643
23,32,-188.59365766168887,9.569091395756574e-05,-1.588242834409349
23,33,-28.853832296376915,9.581039834376155e-05,-1.051444527433484
23,34,-445.5616719166347,9.60471240472116e-05,-2.445447227802857
23,35,-19.708518640219474,9.402958184716773e-05,-1.020621000893808
23,36,-187.0537840828417,9.575588862913525e-05,-1.583082519895228
23,37,-327.0380605652129,9.749194654573031e-05,-2.051044054757703
23,38,-88.28833967897555,9.539186911357177e-05,-1.251522963723875
23,39,-40.344329289399795,9.591905525707664e-05,-1.0901582916111252
23,40,-91.54355446730838,9.649472169427699e-05,-1.2624691754823028
23,41,-60.54664918094767,9.47978210560798e-05,-1.1581861075205786
23,42,-36.73380030535064,9.566726277057516e-05,-1.0779953836706
23,43,-407.3649778530699,9.672085522166617e-05,-2.3185254588410977
23,44,-139.78694073296302,9.657435414600739e-05,-1.4245492863580849
23,45,-149.7375531971587,9.367740624609866e-05,-1.4579455731272506
23,46,74.55288946038496,9.404991110613839e-05,-0.702343591495727
23,47,-227.31222726228518,9.688672855739358e-05,-1.717901842377899
23,48,-120.16550148998542,9.589994614826435e-05,-1.3586615368518529
23,49,-162.0789305804046,9.470070842999491e-05,-1.4993495430996044
24,0,-248.9762392143779,3.162167155058626e-05,-1.3749192424043388
24,1,-172.55283631903737,3.114133665491314e-05,-1.119449341497309
24,2,-162.61269175207545,3.087845346104738e-05,-1.0861316400214354
24,3,-77.49654242310129,3.1014652060048736e-05,-0.799993397446169
24,4,-189.8697091751695,3.114322637605159e-05,-1.1774434103743916
24,5,-146.19504515637723,3.111729879080989e-05,-1.0310573511917158
24,6,-159.47863879789654,3.141566841010375e-05,-1.0756225496325638
24,7,-178.91450974022948,3.139703186474235e-05,-1.1407617995177768
24,8,-210.1709847944101,3.095508873240387e-05,-1.2453525784435007
24,9,-270.93283687574905,3.122499528232707e-05,-1.4480902986228825
24,10,-147.23740300825122,3.1508848351500835e-05,-1.0345556923143866
24,11,-295.5322465249879,3.116132465759329e-05,-1.5299482477475363
24,12,-34.29306688438835,3.120873071537143e-05,-0.6541757271423985
24,13,-192.67265588886974,3.139708483920626e-05,-1.1868245770991792
24,14,19.409202502264385,3.071664443520906e-05,-0.4723765107640195
24,15,-191.1417575632593,3.1296479378510086e-05,-1.1817010251088071
24,16,-195.28506670688537,3.11949904611911e-05,-1.1955665648899125
24,17,-189.88323362541948,3.090503732411678e-05,-1.1774886792155481
24,18,-178.89483290976418,3.082912047995602e-05,-1.1406958925061899
24,19,-200.2527510207639,3.122419488676675e-05,-1.2121861464085522
24,20,-188.65187858663708,3.147663387039455e-05,-1.1733669493549748
24,21,-236.09398424696204,3.1374075455390825e-05,-1.331941676264059
24,22,-184.51042526944994,3.199209495318428e-05,-1.1595018917074253
24,23,-122.84737076050214,3.1239345917763736e-05,-0.9526390136435546
24,25,-190.5709976425389,3.2029773859642824e-05,-1.1797907025328846
24,26,-201.64778718044036,3.091723192699053e-05,-1.2168523682338392
24,27,-204.62955772241222,3.1713732559786153e-05,-1.2268246567292609
24,28,-133.92348316458234,3.0999088673217924e-05,-0.9898547528596633
24,29,-189.4061304004563,3.100865089410441e-05,-1.175891703248149
24,30,-126.89989235031234,3.121843857079507e-05,-0.9662584526928077
24,31,-247.80425860003655,3.160935734869066e-05,-1.3710107373191416
24,32,-121.76863851955272,3.0708210619555994e-05,-0.9490131068170843
24,33,-270.4739785275244,3.102867838196404e-05,-1.4465621741437809
24,34,-96.38270499430234,3.062840518893411e-05,-0.8636141719647903
24,35,-134.1099452801003,3.10727776950864e-05,-0.990481046775636
24,36,-138.65126252504885,3.1645679322208735e-05,-1.0057323070799162
24,37,-238.03224825208505,3.093360154236895e-05,-1.3384103012909077
24,38,-79.29569691172136,3.10823598293031e-05,-0.8060573203291206
24,39,-71.46675134922808,2.9962424175688286e-05,-0.7796654803779643
24,40,-253.17766425800977,3.118540575013281e-05,-1.3889284489354137
24,41,-203.49073035443016,3.0901077404599414e-05,-1.2230161604529222
24,42,-100.41693256490606,3.0444361522670404e-05,-0.8771944006235417
24,43,-174.21913579155589,3.081554846129723e-05,-1.1250324832915424
24,44,-223.0583451324632,3.092059352425658e-05,-1.2884170407984303
24,45,-116.16165608203633,3.139610679747577e-05,-0.9301626360533283
24,46,-226.76774533430498,3.1515622945007534e-05,-1.3008059572633002
24,47,-109.97558727423223,3.1440799495373466e-05,-0.9093576933079296
24,48,-219.33299871014773,3.089771437551405e-05,-1.2759719714965412
24,49,-174.56894368787985,3.14122211501117e-05,-1.126204484274579
25,0,152.02237453196582,9.920079800959231e-05,-0.4565400405893363
25,1,27.079174088504978,9.82526209480124e-05,-0.8792782923369638
25,2,4.190477105948167,0.00010110290788825874,-0.9565232952062951
25,3,179.13530598966778,0.00010102798076519068,-0.36456298803820597
25,4,18.066921915343094,0.00010148432589909586,-0.9097002109669975
25,5,108.70348411420412,9.921982710090717e-05,-0.6033141284552297
25,6,54.81659517022823,0.00010110788814118159,-0.7855879579814362
25,7,25.76304737393189,0.00010165438549784008,-0.8837216229767693
25,8,55.06111922242801,0.00010104366734901196,-0.7847616155010574
25,9,93.44316875501332,9.968610085083652e-05,-0.6549670356700832
25,10,186.45445435919294,9.94239345872443e-05,-0.33971886710334953
25,11,47.127787721298645,0.00010030881132365405,-0.8115678884818246
25,12,114.16476411274675,9.786032958698333e-05,-0.5848222301740054
25,13,-28.051229216337397,0.00010066038382588603,-1.065229540267169
25,14,35.56314632487963,9.989287376391587e-05,-0.8506309982143936
25,15,136.10609582793856,9.882701377054426e-05,-0.510493579721415
25,16,10.414276683552634,9.824960071846751e-05,-0.9355251912898348
25,17,-13.117261651060527,9.976245238855218e-05,-1.0148931485316193
25,18,101.88405111570648,9.889327583202392e-05,-0.6263998244547244
25,19,-12.189802501272307,9.881848761955427e-05,-1.011766202349992
25,20,123.89455025178222,0.0001006566496735634,-0.5518684962590031
25,21,75.47648053648408,9.980428905951144e-05,-0.7157454902323173
25,22,319.4161764613508,9.669604625969895e-05,0.11271529074909781
25,23,129.34397432391654,9.935876427583523e-05,-0.5334070303682893
25,24,85.11994130835706,0.00010007200749913312,-0.6831278884865581
25,26,111.38486006074771,0.00010099675331084156,-0.5942354245249539
25,27,172.90487544732346,9.823905177080152e-05,-0.3857065783795792
25,28,61.758664578043096,9.921423946654013e-05,-0.7621252742842418
25,29,106.48120973183072,9.963009960269352e-05,-0.6108377501271564
